ANO;LOCALIDAD_MADRE;EDAD_MADRE;SEXO;REGIMEN_SEGURIDAD;total
2024;Teusaquillo;25;MASCULINO;SUBSIDIADO;1
2024;Teusaquillo;26;FEMENINO;CONTRIBUTIVO;7
2024;Teusaquillo;26;FEMENINO;SUBSIDIADO;1
2024;Teusaquillo;26;MASCULINO;CONTRIBUTIVO;5
2024;Teusaquillo;26;MASCULINO;NO ASEGURADO;1
2024;Teusaquillo;26;MASCULINO;SUBSIDIADO;2
2024;Teusaquillo;27;FEMENINO;CONTRIBUTIVO;14
2024;Teusaquillo;27;FEMENINO;EXCEPCION;2
2024;Teusaquillo;27;FEMENINO;NO ASEGURADO;1
2024;Teusaquillo;27;MASCULINO;CONTRIBUTIVO;15
2024;Teusaquillo;27;MASCULINO;NO ASEGURADO;1
2024;Teusaquillo;27;MASCULINO;SUBSIDIADO;3
2024;Teusaquillo;28;FEMENINO;CONTRIBUTIVO;19
2024;Teusaquillo;28;FEMENINO;SUBSIDIADO;1
2024;Teusaquillo;28;MASCULINO;CONTRIBUTIVO;23
2024;Teusaquillo;28;MASCULINO;EXCEPCION;1
2024;Teusaquillo;28;MASCULINO;NO ASEGURADO;1
2024;Teusaquillo;28;MASCULINO;SUBSIDIADO;2
2024;Teusaquillo;29;FEMENINO;CONTRIBUTIVO;20
2024;Teusaquillo;29;FEMENINO;EXCEPCION;1
2024;Teusaquillo;29;FEMENINO;SUBSIDIADO;2
2024;Teusaquillo;29;MASCULINO;CONTRIBUTIVO;20
2024;Teusaquillo;29;MASCULINO;EXCEPCION;1
2024;Teusaquillo;29;MASCULINO;SUBSIDIADO;3
2024;Teusaquillo;30;FEMENINO;CONTRIBUTIVO;20
2024;Teusaquillo;30;FEMENINO;NO ASEGURADO;1
2024;Teusaquillo;30;FEMENINO;SUBSIDIADO;1
2024;Teusaquillo;30;MASCULINO;CONTRIBUTIVO;21
2024;Teusaquillo;30;MASCULINO;EXCEPCION;1
2024;Teusaquillo;30;MASCULINO;SUBSIDIADO;1
2024;Teusaquillo;31;FEMENINO;CONTRIBUTIVO;26
2024;Teusaquillo;31;FEMENINO;EXCEPCION;1
2024;Teusaquillo;31;MASCULINO;CONTRIBUTIVO;24
2024;Teusaquillo;32;FEMENINO;CONTRIBUTIVO;24
2024;Teusaquillo;32;FEMENINO;SUBSIDIADO;3
2024;Teusaquillo;32;MASCULINO;CONTRIBUTIVO;26
2024;Teusaquillo;32;MASCULINO;SUBSIDIADO;3
2024;Teusaquillo;33;FEMENINO;CONTRIBUTIVO;30
2024;Teusaquillo;33;FEMENINO;SUBSIDIADO;1
2024;Teusaquillo;33;MASCULINO;CONTRIBUTIVO;19
2024;Teusaquillo;33;MASCULINO;NO ASEGURADO;1
2024;Teusaquillo;34;FEMENINO;CONTRIBUTIVO;22
2024;Teusaquillo;34;FEMENINO;EXCEPCION;2
2024;Teusaquillo;34;FEMENINO;SUBSIDIADO;1
2024;Teusaquillo;34;MASCULINO;CONTRIBUTIVO;32
2024;Teusaquillo;34;MASCULINO;EXCEPCION;1
2024;Teusaquillo;34;MASCULINO;NO ASEGURADO;1
2024;Teusaquillo;35;FEMENINO;CONTRIBUTIVO;20
2024;Teusaquillo;35;FEMENINO;NO ASEGURADO;1
2024;Teusaquillo;35;MASCULINO;CONTRIBUTIVO;19
2024;Teusaquillo;36;FEMENINO;CONTRIBUTIVO;22
2024;Teusaquillo;36;FEMENINO;EXCEPCION;1
2024;Teusaquillo;36;MASCULINO;CONTRIBUTIVO;18
2024;Teusaquillo;36;MASCULINO;EXCEPCION;2
2024;Teusaquillo;36;MASCULINO;SUBSIDIADO;1
2024;Teusaquillo;37;FEMENINO;CONTRIBUTIVO;21
2024;Teusaquillo;37;MASCULINO;CONTRIBUTIVO;24
2024;Teusaquillo;37;MASCULINO;SUBSIDIADO;2
2024;Teusaquillo;38;FEMENINO;CONTRIBUTIVO;15
2024;Teusaquillo;38;FEMENINO;SUBSIDIADO;2
2024;Teusaquillo;38;MASCULINO;CONTRIBUTIVO;10
2024;Teusaquillo;39;FEMENINO;CONTRIBUTIVO;12
2024;Teusaquillo;39;FEMENINO;SUBSIDIADO;1
2024;Teusaquillo;39;MASCULINO;CONTRIBUTIVO;9
2024;Teusaquillo;39;MASCULINO;SUBSIDIADO;2
2024;Teusaquillo;40;FEMENINO;CONTRIBUTIVO;14
2024;Teusaquillo;40;MASCULINO;CONTRIBUTIVO;11
2024;Teusaquillo;40;MASCULINO;EXCEPCION;1
2024;Teusaquillo;41;FEMENINO;CONTRIBUTIVO;5
2024;Teusaquillo;41;MASCULINO;CONTRIBUTIVO;7
2024;Teusaquillo;42;FEMENINO;CONTRIBUTIVO;3
2024;Teusaquillo;42;MASCULINO;CONTRIBUTIVO;4
2024;Teusaquillo;43;FEMENINO;CONTRIBUTIVO;2
2024;Teusaquillo;43;FEMENINO;SUBSIDIADO;2
2024;Teusaquillo;43;MASCULINO;CONTRIBUTIVO;3
2024;Teusaquillo;44;FEMENINO;CONTRIBUTIVO;2
2024;Teusaquillo;44;MASCULINO;CONTRIBUTIVO;1
2024;Teusaquillo;46;FEMENINO;CONTRIBUTIVO;1
2024;Teusaquillo;47;FEMENINO;CONTRIBUTIVO;1
2024;Teusaquillo;49;FEMENINO;CONTRIBUTIVO;1
2024;Teusaquillo;53;FEMENINO;CONTRIBUTIVO;1
2024;Tunjuelito;13;FEMENINO;CONTRIBUTIVO;1
2024;Tunjuelito;14;FEMENINO;CONTRIBUTIVO;1
2024;Tunjuelito;14;FEMENINO;SUBSIDIADO;1
2024;Tunjuelito;14;MASCULINO;NO ASEGURADO;1
2024;Tunjuelito;14;MASCULINO;SUBSIDIADO;1
2024;Tunjuelito;15;FEMENINO;CONTRIBUTIVO;1
2024;Tunjuelito;15;MASCULINO;CONTRIBUTIVO;2
2024;Tunjuelito;15;MASCULINO;SUBSIDIADO;2
2024;Tunjuelito;16;FEMENINO;CONTRIBUTIVO;1
2024;Tunjuelito;16;FEMENINO;NO ASEGURADO;1
2024;Tunjuelito;16;FEMENINO;SUBSIDIADO;7
2024;Tunjuelito;16;MASCULINO;SUBSIDIADO;8
2024;Tunjuelito;17;FEMENINO;CONTRIBUTIVO;3
2024;Tunjuelito;17;FEMENINO;NO ASEGURADO;3
2024;Tunjuelito;17;FEMENINO;SUBSIDIADO;1
2024;Tunjuelito;17;MASCULINO;CONTRIBUTIVO;3
2024;Tunjuelito;17;MASCULINO;NO ASEGURADO;2
2024;Tunjuelito;17;MASCULINO;SUBSIDIADO;10
2024;Tunjuelito;18;FEMENINO;CONTRIBUTIVO;5
2024;Tunjuelito;18;FEMENINO;SUBSIDIADO;10
2024;Tunjuelito;18;MASCULINO;CONTRIBUTIVO;2
2024;Tunjuelito;18;MASCULINO;NO ASEGURADO;3
2024;Tunjuelito;18;MASCULINO;SUBSIDIADO;8
2024;Tunjuelito;19;FEMENINO;CONTRIBUTIVO;9
2024;Tunjuelito;19;FEMENINO;NO ASEGURADO;2
2024;Tunjuelito;19;FEMENINO;SUBSIDIADO;9
2024;Tunjuelito;19;MASCULINO;CONTRIBUTIVO;6
2024;Tunjuelito;19;MASCULINO;NO ASEGURADO;5
2024;Tunjuelito;19;MASCULINO;SUBSIDIADO;11
2024;Tunjuelito;20;FEMENINO;CONTRIBUTIVO;9
2024;Tunjuelito;20;FEMENINO;EXCEPCION;2
2024;Tunjuelito;20;FEMENINO;NO ASEGURADO;4
2024;Tunjuelito;20;FEMENINO;SUBSIDIADO;13
2024;Tunjuelito;20;MASCULINO;CONTRIBUTIVO;9
2024;Tunjuelito;20;MASCULINO;NO ASEGURADO;5
2024;Tunjuelito;20;MASCULINO;SUBSIDIADO;10
2024;Tunjuelito;21;FEMENINO;CONTRIBUTIVO;12
2024;Tunjuelito;21;FEMENINO;NO ASEGURADO;1
2024;Tunjuelito;21;FEMENINO;SUBSIDIADO;12
2024;Tunjuelito;21;MASCULINO;CONTRIBUTIVO;21
2024;Tunjuelito;21;MASCULINO;EXCEPCION;1
2024;Tunjuelito;21;MASCULINO;NO ASEGURADO;7
2024;Tunjuelito;21;MASCULINO;SUBSIDIADO;17
2024;Tunjuelito;22;FEMENINO;CONTRIBUTIVO;19
2024;Tunjuelito;22;FEMENINO;NO ASEGURADO;2
2024;Tunjuelito;22;FEMENINO;SUBSIDIADO;15
2024;Tunjuelito;22;MASCULINO;CONTRIBUTIVO;13
2024;Tunjuelito;22;MASCULINO;NO ASEGURADO;4
2024;Tunjuelito;22;MASCULINO;SUBSIDIADO;12
2024;Tunjuelito;23;FEMENINO;CONTRIBUTIVO;22
2024;Tunjuelito;23;FEMENINO;NO ASEGURADO;3
2024;Tunjuelito;23;FEMENINO;SUBSIDIADO;13
2024;Tunjuelito;23;MASCULINO;CONTRIBUTIVO;12
2024;Tunjuelito;23;MASCULINO;NO ASEGURADO;7
2024;Tunjuelito;23;MASCULINO;SUBSIDIADO;12
2024;Tunjuelito;24;FEMENINO;CONTRIBUTIVO;17
2024;Tunjuelito;24;FEMENINO;ESPECIAL;1
2024;Tunjuelito;24;FEMENINO;EXCEPCION;1
2024;Tunjuelito;24;FEMENINO;NO ASEGURADO;4
2024;Tunjuelito;24;FEMENINO;SUBSIDIADO;6
2024;Tunjuelito;24;MASCULINO;CONTRIBUTIVO;23
2024;Tunjuelito;24;MASCULINO;NO ASEGURADO;5
2024;Tunjuelito;24;MASCULINO;SUBSIDIADO;17
2024;Tunjuelito;25;FEMENINO;CONTRIBUTIVO;24
2024;Tunjuelito;25;FEMENINO;NO ASEGURADO;2
2024;Tunjuelito;25;FEMENINO;SUBSIDIADO;20
2024;Tunjuelito;25;MASCULINO;CONTRIBUTIVO;25
2024;Tunjuelito;25;MASCULINO;NO ASEGURADO;2
2024;Tunjuelito;25;MASCULINO;SUBSIDIADO;14
2024;Tunjuelito;26;FEMENINO;CONTRIBUTIVO;21
2024;Tunjuelito;26;FEMENINO;NO ASEGURADO;3
2024;Tunjuelito;26;FEMENINO;SUBSIDIADO;10
2024;Tunjuelito;26;MASCULINO;CONTRIBUTIVO;29
2024;Tunjuelito;26;MASCULINO;EXCEPCION;1
2024;Tunjuelito;26;MASCULINO;NO ASEGURADO;1
2024;Tunjuelito;26;MASCULINO;SUBSIDIADO;16
2024;Tunjuelito;27;FEMENINO;CONTRIBUTIVO;35
2024;Tunjuelito;27;FEMENINO;EXCEPCION;2
2024;Tunjuelito;27;FEMENINO;SUBSIDIADO;9
2024;Tunjuelito;27;MASCULINO;CONTRIBUTIVO;29
2024;Tunjuelito;27;MASCULINO;EXCEPCION;1
2024;Tunjuelito;27;MASCULINO;NO ASEGURADO;3
2024;Tunjuelito;27;MASCULINO;SUBSIDIADO;17
2024;Tunjuelito;28;FEMENINO;CONTRIBUTIVO;24
2024;Tunjuelito;28;FEMENINO;EXCEPCION;1
2024;Tunjuelito;28;FEMENINO;SUBSIDIADO;10
2024;Tunjuelito;28;MASCULINO;CONTRIBUTIVO;28
2024;Tunjuelito;28;MASCULINO;EXCEPCION;1
2024;Tunjuelito;28;MASCULINO;NO ASEGURADO;1
2024;Tunjuelito;28;MASCULINO;SUBSIDIADO;10
2024;Tunjuelito;29;FEMENINO;CONTRIBUTIVO;24
2024;Tunjuelito;29;FEMENINO;EXCEPCION;1
2024;Tunjuelito;29;FEMENINO;SUBSIDIADO;9
2024;Tunjuelito;29;MASCULINO;CONTRIBUTIVO;24
2024;Tunjuelito;29;MASCULINO;EXCEPCION;2
2024;Tunjuelito;29;MASCULINO;NO ASEGURADO;2
2024;Tunjuelito;29;MASCULINO;SUBSIDIADO;8
2024;Tunjuelito;30;FEMENINO;CONTRIBUTIVO;24
2024;Tunjuelito;30;FEMENINO;NO ASEGURADO;1
2024;Tunjuelito;30;FEMENINO;SUBSIDIADO;10
2024;Tunjuelito;30;MASCULINO;CONTRIBUTIVO;36
2024;Tunjuelito;30;MASCULINO;EXCEPCION;3
2024;Tunjuelito;30;MASCULINO;NO ASEGURADO;1
2024;Tunjuelito;30;MASCULINO;SUBSIDIADO;6
2024;Tunjuelito;31;FEMENINO;CONTRIBUTIVO;16
2024;Tunjuelito;31;FEMENINO;NO ASEGURADO;1
2024;Tunjuelito;31;FEMENINO;SUBSIDIADO;7
2024;Tunjuelito;31;MASCULINO;CONTRIBUTIVO;25
2024;Tunjuelito;31;MASCULINO;EXCEPCION;2
2024;Tunjuelito;31;MASCULINO;NO ASEGURADO;2
2024;Tunjuelito;31;MASCULINO;SUBSIDIADO;5
2024;Tunjuelito;32;FEMENINO;CONTRIBUTIVO;20
2024;Tunjuelito;32;FEMENINO;NO ASEGURADO;1
2024;Tunjuelito;32;FEMENINO;SUBSIDIADO;6
2024;Tunjuelito;32;MASCULINO;CONTRIBUTIVO;13
2024;Tunjuelito;32;MASCULINO;EXCEPCION;1
2024;Tunjuelito;32;MASCULINO;SUBSIDIADO;5
2024;Tunjuelito;33;FEMENINO;CONTRIBUTIVO;20
2024;Tunjuelito;33;FEMENINO;EXCEPCION;3
2024;Tunjuelito;33;FEMENINO;SUBSIDIADO;11
2024;Tunjuelito;33;MASCULINO;CONTRIBUTIVO;26
2024;Tunjuelito;33;MASCULINO;EXCEPCION;2
2024;Tunjuelito;33;MASCULINO;NO ASEGURADO;1
2024;Tunjuelito;33;MASCULINO;SUBSIDIADO;5
2024;Tunjuelito;34;FEMENINO;CONTRIBUTIVO;20
2024;Tunjuelito;34;FEMENINO;EXCEPCION;3
2024;Tunjuelito;34;FEMENINO;SUBSIDIADO;3
2024;Tunjuelito;34;MASCULINO;CONTRIBUTIVO;19
2024;Tunjuelito;34;MASCULINO;ESPECIAL;1
2024;Tunjuelito;34;MASCULINO;EXCEPCION;2
2024;Tunjuelito;34;MASCULINO;SUBSIDIADO;4
2024;Tunjuelito;35;FEMENINO;CONTRIBUTIVO;23
2024;Tunjuelito;35;FEMENINO;EXCEPCION;1
2024;Tunjuelito;35;FEMENINO;SUBSIDIADO;1
2024;Tunjuelito;35;MASCULINO;CONTRIBUTIVO;11
2024;Tunjuelito;35;MASCULINO;SUBSIDIADO;6
2024;Tunjuelito;36;FEMENINO;CONTRIBUTIVO;13
2024;Tunjuelito;36;FEMENINO;SUBSIDIADO;3
2024;Tunjuelito;36;MASCULINO;CONTRIBUTIVO;21
2024;Tunjuelito;36;MASCULINO;EXCEPCION;1
2024;Tunjuelito;36;MASCULINO;SUBSIDIADO;4
2024;Tunjuelito;37;FEMENINO;CONTRIBUTIVO;4
2024;Tunjuelito;37;FEMENINO;EXCEPCION;2
2024;Tunjuelito;37;FEMENINO;SUBSIDIADO;2
2024;Tunjuelito;37;MASCULINO;CONTRIBUTIVO;13
2024;Tunjuelito;37;MASCULINO;SUBSIDIADO;1
2024;Tunjuelito;38;FEMENINO;CONTRIBUTIVO;7
2024;Tunjuelito;38;FEMENINO;EXCEPCION;1
2024;Tunjuelito;38;MASCULINO;CONTRIBUTIVO;8
2024;Tunjuelito;38;MASCULINO;EXCEPCION;1
2024;Tunjuelito;38;MASCULINO;SUBSIDIADO;2
2024;Tunjuelito;39;FEMENINO;CONTRIBUTIVO;3
2024;Tunjuelito;39;MASCULINO;CONTRIBUTIVO;3
2024;Tunjuelito;39;MASCULINO;EXCEPCION;4
2024;Tunjuelito;39;MASCULINO;SUBSIDIADO;2
2024;Tunjuelito;40;FEMENINO;CONTRIBUTIVO;8
2024;Tunjuelito;40;FEMENINO;EXCEPCION;1
2024;Tunjuelito;40;FEMENINO;NO ASEGURADO;1
2024;Tunjuelito;40;FEMENINO;SUBSIDIADO;3
2024;Tunjuelito;40;MASCULINO;CONTRIBUTIVO;4
2024;Tunjuelito;40;MASCULINO;EXCEPCION;1
2024;Tunjuelito;40;MASCULINO;NO ASEGURADO;1
2024;Tunjuelito;40;MASCULINO;SUBSIDIADO;3
2024;Tunjuelito;41;MASCULINO;CONTRIBUTIVO;1
2024;Tunjuelito;41;MASCULINO;NO ASEGURADO;1
2024;Tunjuelito;41;MASCULINO;SUBSIDIADO;2
2024;Tunjuelito;42;FEMENINO;CONTRIBUTIVO;4
2024;Tunjuelito;43;MASCULINO;CONTRIBUTIVO;1
2024;Tunjuelito;44;FEMENINO;CONTRIBUTIVO;1
2024;Tunjuelito;44;MASCULINO;CONTRIBUTIVO;1
2024;Tunjuelito;45;MASCULINO;CONTRIBUTIVO;1
2024;Tunjuelito;47;FEMENINO;SUBSIDIADO;1
2024;Usaquén;12;MASCULINO;CONTRIBUTIVO;1
2024;Usaquén;12;MASCULINO;SUBSIDIADO;1
2024;Usaquén;13;FEMENINO;SUBSIDIADO;1
2024;Usaquén;14;FEMENINO;CONTRIBUTIVO;3
2024;Usaquén;14;FEMENINO;SUBSIDIADO;3
2024;Usaquén;14;MASCULINO;NO ASEGURADO;2
2024;Usaquén;15;FEMENINO;CONTRIBUTIVO;2
2024;Usaquén;15;FEMENINO;SUBSIDIADO;4
2024;Usaquén;15;MASCULINO;CONTRIBUTIVO;3
2024;Usaquén;15;MASCULINO;NO ASEGURADO;1
2024;Usaquén;15;MASCULINO;SUBSIDIADO;3
2024;Usaquén;16;FEMENINO;CONTRIBUTIVO;3
2024;Usaquén;16;FEMENINO;NO ASEGURADO;1
2024;Usaquén;16;FEMENINO;SUBSIDIADO;2
2024;Usaquén;16;MASCULINO;CONTRIBUTIVO;4
2024;Usaquén;16;MASCULINO;SUBSIDIADO;6
2024;Usaquén;17;FEMENINO;CONTRIBUTIVO;7
2024;Usaquén;17;FEMENINO;NO ASEGURADO;1
2024;Usaquén;17;FEMENINO;SUBSIDIADO;4
2024;Usaquén;17;MASCULINO;CONTRIBUTIVO;6
2024;Usaquén;17;MASCULINO;NO ASEGURADO;1
2024;Usaquén;17;MASCULINO;SUBSIDIADO;6
2024;Usaquén;18;FEMENINO;CONTRIBUTIVO;12
2024;Usaquén;18;FEMENINO;NO ASEGURADO;2
2024;Usaquén;18;FEMENINO;SUBSIDIADO;13
2024;Usaquén;18;MASCULINO;CONTRIBUTIVO;6
2024;Usaquén;18;MASCULINO;NO ASEGURADO;4
2024;Usaquén;18;MASCULINO;SUBSIDIADO;9
2024;Usaquén;19;FEMENINO;CONTRIBUTIVO;10
2024;Usaquén;19;FEMENINO;EXCEPCION;1
2024;Usaquén;19;FEMENINO;NO ASEGURADO;6
2024;Usaquén;19;FEMENINO;SUBSIDIADO;16
2024;Usaquén;19;MASCULINO;CONTRIBUTIVO;12
2024;Usaquén;19;MASCULINO;NO ASEGURADO;4
2024;Usaquén;19;MASCULINO;SUBSIDIADO;11
2024;Usaquén;20;FEMENINO;CONTRIBUTIVO;35
2024;Usaquén;20;FEMENINO;EXCEPCION;1
2024;Usaquén;20;FEMENINO;NO ASEGURADO;5
2024;Usaquén;20;FEMENINO;SUBSIDIADO;11
2024;Usaquén;20;MASCULINO;CONTRIBUTIVO;19
2024;Usaquén;20;MASCULINO;NO ASEGURADO;7
2024;Usaquén;20;MASCULINO;SUBSIDIADO;17
2024;Usaquén;21;FEMENINO;CONTRIBUTIVO;34
2024;Usaquén;21;FEMENINO;NO ASEGURADO;4
2024;Usaquén;21;FEMENINO;SUBSIDIADO;11
2024;Usaquén;21;MASCULINO;CONTRIBUTIVO;28
2024;Usaquén;21;MASCULINO;EXCEPCION;1
2024;Usaquén;21;MASCULINO;NO ASEGURADO;4
2024;Usaquén;21;MASCULINO;SUBSIDIADO;15
2024;Usaquén;22;FEMENINO;CONTRIBUTIVO;20
2024;Usaquén;22;FEMENINO;NO ASEGURADO;5
2024;Usaquén;22;FEMENINO;SUBSIDIADO;13
2024;Usaquén;22;MASCULINO;CONTRIBUTIVO;30
2024;Usaquén;22;MASCULINO;NO ASEGURADO;4
2024;Usaquén;22;MASCULINO;SUBSIDIADO;15
2024;Usaquén;23;FEMENINO;CONTRIBUTIVO;47
2024;Usaquén;23;FEMENINO;NO ASEGURADO;4
2024;Usaquén;23;FEMENINO;SUBSIDIADO;15
2024;Usaquén;23;MASCULINO;CONTRIBUTIVO;37
2024;Usaquén;23;MASCULINO;NO ASEGURADO;7
2024;Usaquén;23;MASCULINO;SUBSIDIADO;21
2024;Usaquén;24;FEMENINO;CONTRIBUTIVO;45
2024;Usaquén;24;FEMENINO;EXCEPCION;1
2024;Usaquén;24;FEMENINO;NO ASEGURADO;3
2024;Usaquén;24;FEMENINO;SUBSIDIADO;15
2024;Usaquén;24;MASCULINO;CONTRIBUTIVO;46
2024;Usaquén;24;MASCULINO;EXCEPCION;1
2024;Usaquén;24;MASCULINO;NO ASEGURADO;4
2024;Usaquén;24;MASCULINO;SUBSIDIADO;12
2024;Usaquén;25;FEMENINO;CONTRIBUTIVO;50
2024;Usaquén;25;FEMENINO;NO ASEGURADO;2
2024;Usaquén;25;FEMENINO;SUBSIDIADO;10
2024;Usaquén;25;MASCULINO;CONTRIBUTIVO;50
2024;Usaquén;25;MASCULINO;SUBSIDIADO;10
2024;Usaquén;26;FEMENINO;CONTRIBUTIVO;64
2024;Usaquén;26;FEMENINO;NO ASEGURADO;1
2024;Usaquén;26;FEMENINO;SUBSIDIADO;15
2024;Usaquén;26;MASCULINO;CONTRIBUTIVO;50
2024;Usaquén;26;MASCULINO;ESPECIAL;1
2024;Usaquén;26;MASCULINO;EXCEPCION;1
2024;Usaquén;26;MASCULINO;NO ASEGURADO;3
2024;Usaquén;26;MASCULINO;SUBSIDIADO;10
2024;Usaquén;27;FEMENINO;CONTRIBUTIVO;59
2024;Usaquén;27;FEMENINO;EXCEPCION;1
2024;Usaquén;27;FEMENINO;NO ASEGURADO;4
2024;Usaquén;27;FEMENINO;SUBSIDIADO;13
2024;Usaquén;27;MASCULINO;CONTRIBUTIVO;78
2024;Usaquén;27;MASCULINO;EXCEPCION;1
2024;Usaquén;27;MASCULINO;NO ASEGURADO;3
2024;Usaquén;27;MASCULINO;SUBSIDIADO;10
2024;Usaquén;28;FEMENINO;CONTRIBUTIVO;86
2024;Usaquén;28;FEMENINO;EXCEPCION;1
2024;Usaquén;28;FEMENINO;NO ASEGURADO;2
2024;Usaquén;28;FEMENINO;SUBSIDIADO;9
2024;Usaquén;28;MASCULINO;CONTRIBUTIVO;93
2024;Usaquén;28;MASCULINO;NO ASEGURADO;3
2024;Usaquén;28;MASCULINO;SUBSIDIADO;16
2024;Usaquén;29;FEMENINO;CONTRIBUTIVO;77
2024;Usaquén;29;FEMENINO;EXCEPCION;1
2024;Usaquén;29;FEMENINO;NO ASEGURADO;2
2024;Usaquén;29;FEMENINO;SUBSIDIADO;10
2024;Usaquén;29;MASCULINO;CONTRIBUTIVO;99
2024;Usaquén;29;MASCULINO;EXCEPCION;1
2024;Usaquén;29;MASCULINO;NO ASEGURADO;1
2024;Usaquén;29;MASCULINO;SUBSIDIADO;11
2024;Usaquén;30;FEMENINO;CONTRIBUTIVO;105
2024;Usaquén;30;FEMENINO;EXCEPCION;2
2024;Usaquén;30;FEMENINO;NO ASEGURADO;1
2024;Usaquén;30;FEMENINO;SUBSIDIADO;12
2024;Usaquén;30;MASCULINO;CONTRIBUTIVO;94
2024;Usaquén;30;MASCULINO;EXCEPCION;1
2024;Usaquén;30;MASCULINO;NO ASEGURADO;5
2024;Usaquén;30;MASCULINO;SUBSIDIADO;6
2024;Usaquén;31;FEMENINO;CONTRIBUTIVO;103
2024;Usaquén;31;FEMENINO;EXCEPCION;1
2024;Usaquén;31;FEMENINO;SUBSIDIADO;12
2024;Usaquén;31;MASCULINO;CONTRIBUTIVO;97
2024;Usaquén;31;MASCULINO;EXCEPCION;1
2024;Usaquén;31;MASCULINO;NO ASEGURADO;3
2024;Usaquén;31;MASCULINO;SUBSIDIADO;5
2024;Usaquén;32;FEMENINO;CONTRIBUTIVO;85
2024;Usaquén;32;FEMENINO;NO ASEGURADO;2
2024;Usaquén;32;FEMENINO;SUBSIDIADO;4
2024;Usaquén;32;MASCULINO;CONTRIBUTIVO;108
2024;Usaquén;32;MASCULINO;NO ASEGURADO;1
2024;Usaquén;32;MASCULINO;SUBSIDIADO;1
2024;Usaquén;33;FEMENINO;CONTRIBUTIVO;100
2024;Usaquén;33;FEMENINO;ESPECIAL;1
2024;Usaquén;33;FEMENINO;NO ASEGURADO;1
2024;Usaquén;33;FEMENINO;SUBSIDIADO;6
2024;Usaquén;33;MASCULINO;CONTRIBUTIVO;104
2024;Usaquén;33;MASCULINO;NO ASEGURADO;2
2024;Usaquén;33;MASCULINO;SUBSIDIADO;4
2024;Usaquén;34;FEMENINO;CONTRIBUTIVO;114
2024;Usaquén;34;FEMENINO;NO ASEGURADO;3
2024;Usaquén;34;FEMENINO;SUBSIDIADO;4
2024;Usaquén;34;MASCULINO;CONTRIBUTIVO;121
2024;Usaquén;34;MASCULINO;ESPECIAL;1
2024;Usaquén;34;MASCULINO;EXCEPCION;2
2024;Usaquén;34;MASCULINO;SUBSIDIADO;2
2024;Usaquén;35;FEMENINO;CONTRIBUTIVO;103
2024;Usaquén;35;FEMENINO;EXCEPCION;1
2024;Usaquén;35;FEMENINO;NO ASEGURADO;2
2024;Usaquén;35;FEMENINO;SUBSIDIADO;5
2024;Usaquén;35;MASCULINO;CONTRIBUTIVO;120
2024;Usaquén;35;MASCULINO;NO ASEGURADO;1
2024;Usaquén;35;MASCULINO;SUBSIDIADO;3
2024;Usaquén;36;FEMENINO;CONTRIBUTIVO;90
2024;Usaquén;36;FEMENINO;EXCEPCION;3
2024;Usaquén;36;FEMENINO;NO ASEGURADO;2
2024;Usaquén;36;FEMENINO;SUBSIDIADO;9
2024;Usaquén;36;MASCULINO;CONTRIBUTIVO;83
2024;Usaquén;36;MASCULINO;NO ASEGURADO;1
2024;Usaquén;36;MASCULINO;SUBSIDIADO;2
2024;Usaquén;37;FEMENINO;CONTRIBUTIVO;79
2024;Usaquén;37;FEMENINO;NO ASEGURADO;2
2024;Usaquén;37;FEMENINO;SUBSIDIADO;2
2024;Usaquén;37;MASCULINO;CONTRIBUTIVO;103
2024;Usaquén;37;MASCULINO;SUBSIDIADO;9
2024;Usaquén;38;FEMENINO;CONTRIBUTIVO;72
2024;Usaquén;38;FEMENINO;EXCEPCION;2
2024;Usaquén;38;FEMENINO;SUBSIDIADO;6
2024;Usaquén;38;MASCULINO;CONTRIBUTIVO;89
2024;Usaquén;38;MASCULINO;NO ASEGURADO;1
2024;Usaquén;38;MASCULINO;SUBSIDIADO;1
2024;Usaquén;39;FEMENINO;CONTRIBUTIVO;45
2024;Usaquén;39;FEMENINO;NO ASEGURADO;2
2024;Usaquén;39;FEMENINO;SUBSIDIADO;4
2024;Usaquén;39;MASCULINO;CONTRIBUTIVO;68
2024;Usaquén;39;MASCULINO;EXCEPCION;2
2024;Usaquén;39;MASCULINO;NO ASEGURADO;2
2024;Usaquén;39;MASCULINO;SUBSIDIADO;2
2024;Usaquén;40;FEMENINO;CONTRIBUTIVO;43
2024;Usaquén;40;FEMENINO;EXCEPCION;1
2024;Usaquén;40;FEMENINO;SUBSIDIADO;1
2024;Usaquén;40;MASCULINO;CONTRIBUTIVO;39
2024;Usaquén;40;MASCULINO;EXCEPCION;2
2024;Usaquén;40;MASCULINO;NO ASEGURADO;4
2024;Usaquén;40;MASCULINO;SUBSIDIADO;2
2024;Usaquén;41;FEMENINO;CONTRIBUTIVO;32
2024;Usaquén;41;MASCULINO;CONTRIBUTIVO;30
2024;Usaquén;41;MASCULINO;NO ASEGURADO;1
2024;Usaquén;41;MASCULINO;SUBSIDIADO;1
2024;Usaquén;42;FEMENINO;CONTRIBUTIVO;15
2024;Usaquén;42;FEMENINO;NO ASEGURADO;1
2024;Usaquén;42;FEMENINO;SUBSIDIADO;2
2024;Usaquén;42;MASCULINO;CONTRIBUTIVO;16
2024;Usaquén;42;MASCULINO;NO ASEGURADO;1
